,lon,lat
650595,-77.0499442343,35.575560787
687014,-76.8216021019,35.4254332071
202961,-94.753282111,29.6632378872
1752573,-76.36439226739999,38.170253008
229416,-84.98224245,30.05719949
1696455,-76.4471500888,38.8967656547
232823,-91.076225,29.781743
219568,-97.3283680217,27.803976899600002
367636,-91.895601,29.856788
669369,-82.08603879,26.45547872
1417606,-73.53684,21.159098999999998
324266,-96.4844897933,28.4258061031
562405,-91.858675,29.479136
1447007,-77.3934689595,37.251239488
638171,-89.0801702747,29.0332030841
73910,-90.179371,30.459714
234113,-97.55796712320002,27.1011304969
1041501,-79.5159501061,33.2022677375
550368,-90.523106,29.39878
1466758,-79.4291577859,32.7705670603
420512,-91.313459,29.549072999999996
151348,-91.284642,29.786884000000004
1460774,-77.1734426642,34.5516633827
61928,-90.457718,30.189751
594714,-82.68149317,28.38227478
1113990,-81.11454,31.826109999999996
1428285,-79.00933048300001,27.0675214816
245959,-92.21336099999999,30.096996999999998
1493721,-77.36501021720001,34.403385067399995
1280847,-70.8597951405,41.57933214490001
1234057,-61.180337628400004,17.256700749300002
698849,-72.6091962836,41.563969196
557095,-82.47539738,27.41148846
1480650,-73.4829419081,40.6237205145
284377,-87.28794524000001,30.66488045
1392018,-78.7697801406,33.723902909
843667,-82.25509266819999,16.248247927999998
636950,-81.78922798,26.40645512
34087,-90.85169499999999,30.309986
1714842,-75.8063529337,38.1937217797
1498295,-75.20492882159999,38.7340033456
14600,-91.11307,30.288054
52587,-89.97100999999999,29.906659
1615161,-75.43417731550001,37.6625588462
1477076,-74.52870249520001,23.658479435
639346,-82.33011406,26.97675189
1120567,-81.3683509598,29.8135919628
677425,-81.77270882,26.04114822
418010,-97.32918122459999,25.786557236100002
641061,-81.41360237,26.22197658
696947,-73.94301,41.29002
1297825,-65.080221199,18.380992525099998
862093,-81.6989000049,31.030818378000003
691393,-81.12552696,25.625152
347383,-97.15809466450001,27.807000971
895749,-81.7748049092,12.971295400799999
733977,-81.554891033,31.706664391000004
17102,-91.10289300000001,30.337831
1607560,-75.9947547961,36.597990347199996
703973,-88.03885726729999,17.2847512972
893966,-81.5994088429,30.196694804
1157459,-79.3344912937,33.3332540019
1504379,-75.87121326180001,35.8949119463
828350,-69.7626,44.21969
1724264,-76.4927089773,37.6467506717
489625,-97.15861021059999,26.0899476732
1480088,-74.370090139,24.0721324827
668630,-77.2361094717,36.0825519805
964741,-80.47715099000001,27.22413521
285221,-85.89648788,30.619612740000004
1379923,-75.91981099649999,35.303079387
1646678,-76.930436229,38.064618795
1442957,-75.2544080927,38.8628411992
192402,-94.06610363770001,30.0364173819
1461618,-74.05999551180001,22.943210947399997
1629973,-75.2881020289,36.5846431708
501916,-97.0849642859,27.638185874500003
56343,-91.52771800000001,30.147448999999998
230614,-95.00420669310002,29.419495040300003
404523,-88.15648725930001,30.401657417800003
923130,-80.67673677000002,27.65762919
587257,-92.71152678959999,29.5202291917
1146252,-81.358945204,29.787510698600002
915013,-63.22854268729999,11.002651719200001
1631688,-76.1388167914,36.773224269699995
670431,-85.032112072,27.921775633499998
715231,-87.46491190209998,19.6997846472
1316203,-72.2575272874,41.0212964487
1497654,-74.9027633388,39.1074962235
997027,-70.9996912932,42.4562870353
1693703,-76.5539810968,38.8692182626
735700,-75.0297560443,39.941324338499996
785814,-76.6990833048,35.6288847874
1558709,-75.48331555979999,37.978600366
823250,-80.8999108383,24.946632174899996
298954,-88.723115,30.448398000000005
1011300,-80.23635657,26.64112057
1241668,-69.63991572350001,43.839449204100006
425951,-96.9546643454,27.980541115799998
395702,-88.0434243366,30.409581176000003
1315763,-63.9951108242,18.279576680199998
159269,-94.6783086851,29.778419837500003
156066,-96.50017128370001,28.690989166999998
1282137,-76.63803748180001,34.8336816023
1479352,-76.3307326963,34.7934766709
1303929,-64.8300775574,18.4641264455
1475356,-68.0601375529,41.6842125278
1197697,-77.3478630548,34.7147726009
1678949,-75.565549635,37.9316401554
1442434,-74.9663918164,39.2020110681
609263,-90.7133121964,29.206746675100003
484488,-94.56970198100001,29.4353816413
1316680,-70.5794325957,43.0175817609
944097,-80.31831845,26.02757943
1796711,-93.199772,30.380440999999998
81816,-91.368075,30.189148000000007
1629825,-76.4314545761,36.777109892199995
1778234,-91.325523,29.645327
226340,-88.76921,30.586513000000004
545926,-85.64091104,30.061370780000004
1142393,-75.4271550954,39.2369483042
744694,-80.74494112,25.31076101
937809,-81.5304029864,29.9067677305
243413,-97.501069034,27.4974837431
1792003,-91.84906,30.315345
1127695,-80.24721374,25.34923275
1344928,-78.2005795047,33.9224328979
744042,-81.8071403413,30.281994865399998
969310,-80.7011137115,23.4020005147
1436192,-75.1834876838,39.0981097724
297125,-94.58130201450001,29.6121595255
525860,-89.39478000000001,29.316382
1342645,-73.8453919646,19.8885513106
111594,-95.04534859530001,29.713705802899998
1226943,-80.38580928,27.54827587
456141,-81.56705257,26.72296184
175994,-92.107276,30.198848000000005
242604,-93.74369522469999,30.1830248607
597630,-82.65962007,28.67278934
720676,-80.65264704,25.54043615
748680,-81.1249429568,32.3429889865
695998,-87.3135673985,26.106363600500003
707297,-81.07460457,25.63655345
67726,-90.205667,30.505428000000002
1302111,-81.37663227780001,30.488039314899996
30489,-90.897651,30.182120000000005
1610405,-73.71180689970001,37.0131694799
1227789,-75.42870394479999,38.9518082478
1149370,-68.51642065060001,44.2401604538
320182,-95.752791858,28.8613492775
1443200,-72.122426082,40.946223587400006
1138178,-76.88401690399999,34.908074837600005
1185347,-80.825332356,32.1480198828
866008,-78.0210881035,34.516937967800004
1627924,-76.3635420377,36.7537632287
111305,-91.19422000000002,30.073909
1219329,-80.70588526,28.68431999
1687502,-76.7314022424,38.7775135641
1209873,-75.45281999999999,39.45292
161419,-97.17964831889999,28.178719001300003
648493,-82.9437229365,28.384408917
149307,-87.9772895734,30.788984271800004
1545402,-75.2760964876,38.2140731779
1319056,-80.4398031689,32.3584473491
1591519,-74.9224627416,38.5823197396
494752,-94.3157859614,18.2758180377
1201159,-65.0792400623,18.136553055
1257532,-80.88560883859999,31.9728610681
1721632,-75.87205514989999,38.2826116449
592747,-85.02425872,29.593272670000005
452315,-90.07268,29.614521
118056,-97.2907068113,28.274754609500004
1280918,-71.7236896608,41.3477054165
601356,-86.2993607902,30.2903288208
1263912,-80.5584067587,32.2853478129
323038,-93.7339771507,30.0530124221
921658,-80.36636422149999,32.784595089
1232162,-80.9518690945,29.100588050799995
588807,-82.68622741,28.77054468
85662,-95.2295350494,29.731986798
960341,-65.4128442111,10.6119165544
1552377,-75.1392196972,38.423057789699996
1177613,-76.7243415554,34.875548471900004
264125,-89.381694,30.348404
706530,-81.19042036020001,32.3964497947
985352,-78.0810335896,22.588534930999998
1260901,-68.2758527679,44.2253760592
995020,-80.85906662100001,23.818358889200002
1561491,-75.7411432782,34.9631505059
1063998,-76.164031669,35.5797882499
997194,-76.6852064334,36.4302401419
238850,-89.88855600000001,29.640878999999998
847672,-79.4912187991,21.282152720899997
1126222,-81.4807086037,30.8253654136
746998,-81.7935263444,25.3141261225
1565534,-76.0443626508,36.3818187507
426577,-96.29906135649999,28.4621021717
518939,-95.5916725727,28.7141994821
923001,-80.95064606,28.62548436
1682866,-76.7537891297,38.8089910886
1502847,-61.00664951169999,34.590414158
325731,-85.08087576,29.90379465
34350,-91.56147,30.662537
425364,-92.311223,29.811628999999996
1399046,-75.0361879483,39.2453640162
859780,-80.39011795,26.08671264
852611,-75.1757036768,39.839903908000004
1272671,-65.31818198270001,18.3574205104
1695030,-76.5338891869,38.8801097139
753995,-80.8133848879,32.6529905954
984699,-80.28173514,25.79602025
433994,-90.24419,29.45042
411219,-91.52111,29.734573999999995
732468,-81.8230516023,25.516526576500002
1212976,-80.63238327,28.31816155
974801,-80.57603045,27.51962378
1106637,-77.3883480058,34.7547596231
219608,-97.4199703477,27.689664175999997
853608,-80.25100354439999,32.885740856
1278171,-78.9284413403,25.655218385500003
776094,-76.5347703592,35.5524026974
107295,-91.12796999999999,30.095616999999997
1384169,-77.7914564762,34.2300545626
55134,-89.983251,29.853897999999997
1743939,-76.2824834685,37.746732868
1379729,-76.4106273827,34.898035506
3049,-90.8192,29.983943
1569240,-75.05736865109999,38.624289891100005
1647940,-76.4909837923,36.9796898081
1777199,-91.105603,30.211728999999995
863914,-81.12142471,24.67557223
123939,-97.25272984540001,28.255122587800003
603553,-81.53064455,26.35590047
1533625,-75.7509755647,35.8648767106
973475,-81.5673126667,30.5175651342
56137,-90.85562900000001,30.027991999999998
564289,-82.62732515,28.48560258
59452,-90.01723100000001,29.898119
1087101,-70.92591125359999,42.4411736308
542691,-92.524089,29.646773
771645,-81.21029186,28.74060631
1033330,-80.33843777,27.07706144
885213,-80.92575239,28.37833771
1774417,-89.95900300000001,29.979282000000005
823065,-80.9562627,28.11121738
1094277,-77.3132871179,34.789243189699995
465913,-89.496247,29.425946000000003
360736,-97.2745847192,26.1213491021
75259,-90.161197,30.463788999999995
42987,-91.412021,30.567720999999995
940561,-68.4614549434,44.455271871099995
1321363,-65.2767309597,18.4474831158
302230,-97.44607147549999,25.9935711967
462817,-94.9172445374,29.210173373100005
345424,-82.42061911,27.78202594
1607275,-76.1106842441,39.475357274699995
952903,-81.57615146840001,30.695948175100003
903982,-80.80462199,24.82244755
651829,-81.36544114,25.89035332
759056,-80.40627776870002,32.9706190136
1505660,-74.8166402036,39.2157784765
492405,-89.275492,29.762837
424386,-85.31039345,29.96426786
140545,-95.0451827571,29.568384268200003
1703561,-75.7669236861,38.29016263
422678,-87.19258544000002,30.48189569
1083143,-80.5861733362,32.417275206599996
1442880,-73.7093930538,40.6381824146
1431373,-80.8970253195,29.679875864899998
1283982,-80.46805791,27.92103101
233587,-94.87591970959998,29.524335140399998
425925,-96.8701341157,28.064152745100003
220425,-97.4237403838,26.1919022112
146768,-92.037032,30.233913000000005
1671215,-75.5093333175,38.1110408464
1137439,-76.6509645176,36.3396831292
29196,-91.713847,30.462495
1217193,-79.8094276265,32.8481341454
1551311,-71.8552278623,39.9131908761
1328687,-76.6811696605,36.180618618000004
875225,-81.6469705315,30.801158780399998
19094,-91.834216,30.694918999999995
1392518,-77.0499613517,34.695677158
1450810,-79.8618566655,32.535880345500004
151630,-93.620264,30.425066000000005
906929,-81.6072913308,30.848537731700002
1355377,-79.2411088594,33.1788823714
1495166,-72.9176470683,40.6936964158
151711,-94.05671665100002,30.1311107852
1690066,-76.33149832740001,37.2993059754
864325,-77.5888555048,23.5188021542
1388324,-77.46597,34.50742
720601,-81.86260063790002,30.2893550899
573874,-96.8904017235,27.4424163841
722635,-81.4039459633,32.0442924361
1743375,-76.2058725612,37.7618558307
1228583,-68.8492106871,43.9769136642
635842,-83.7696659567,29.1337170408
1351311,-80.428667172,32.3359729715
1593432,-75.252069131,37.9963931276
736644,-81.5686542345,29.071425788100004
369260,-97.3977227176,25.8674449727
659396,-88.62516491129999,15.865329210699999
963571,-80.96907471,28.719930270000006
168437,-87.8847961076,30.7816472387
1335767,-80.1047078359,32.600911444699996
470276,-90.098246,29.570908000000006
1675499,-75.5930259436,38.3262781162
1811644,-92.74162,30.320546000000004
1107936,-81.0825654623,29.178741631999998
1798688,-92.23905,30.519078999999998
1351834,-81.2595756139,30.0208283052
1330285,-75.963709032,35.324027633200004
967346,-80.2328575474,32.7935471866
808540,-80.55060279,25.40503969
857221,-80.0326910162,33.015231824000004
1337396,-74.5381755018,20.550623981300003
1169216,-68.69106415510001,44.13569453240001
194323,-89.903814,29.854046000000004
1091884,-62.3112949371,14.334956719099994
925883,-79.3218189728,33.6361974084
409500,-81.93358006,26.8820672
198160,-97.32554760020001,27.8900003663
1357181,-77.8371166931,25.4413664573
843193,-80.41859478,26.14690281
861740,-77.90842032409999,34.6717559431
244175,-97.42974041149999,26.4481960987
1311773,-76.2474395091,35.9671090636
276888,-96.72986873059999,28.3424343205
459693,-90.49739699999999,20.213941000000002
64081,-90.877472,29.949061000000004
229818,-91.09562199999999,29.792893
1774562,-89.94639000000001,29.971159999999998
1213815,-80.30892953,27.31536354
1811979,-92.791938,30.353069
1544637,-75.6585262447,35.7903582107
1802922,-92.097726,30.356312
1499696,-80.07236032899999,30.0525508683
7712,-91.017799,30.170792
287190,-96.0130296527,28.7396018857
1504949,-75.76761123899999,35.185965119
872353,-81.548867,23.129817000000003
306538,-84.10188309,30.25130214
199744,-91.358312,29.752212
1461203,-80.23456428460003,31.3983594478
346573,-92.321789,29.956736
1237573,-81.41076283619999,30.9115975682
293293,-93.9828763874,29.928769553400002
264904,-92.76438,30.179042000000006
584728,-88.1390491549,30.2269699991
1275556,-79.7836610565,32.8255839651
1226624,-80.09187361,26.36253189
373763,-88.516802,30.490088000000004
133493,-97.6427364258,26.4183524306
1241029,-66.23537148300001,44.9587373485
1728753,-76.0518156122,38.4375541835
1250994,-80.7522687649,32.1597490037
196854,-89.955208,29.693549000000004
910461,-67.18758000000001,44.91876
1171553,-80.3512733425,32.5633538885
630283,-82.02554616,26.55906534
185847,-97.63675999459998,26.814696296199998
868403,-80.36696829,26.49102287
277181,-97.4261612913,26.601126850300002
1248065,-69.0848171053,43.9553681171
1711175,-76.3386097242,37.4435940979
171669,-94.7334113075,29.7190153416
1710436,-76.5850496109,37.6484202739
1382074,-63.9662299224,44.498361195
1032404,-80.74924964,28.44080949
1502091,-76.3546914988,34.7163826163
1763351,-77.2964,38.34963
722087,-77.0100933542,36.6779108184
884026,-81.63951869819999,30.765837610799995
1316714,-69.8963675987,43.706205123500006
468738,-82.03146421,26.98545226
292000,-84.15214073,30.26825646
180680,-94.7704119148,29.695204400799998
1067630,-80.41412502,27.337002790000003
1433826,-78.8028285054,33.6068708479
1038642,-80.23763332,25.97659125
491401,-82.53825092,27.7245197
196087,-96.7299764158,28.4757563396
1029556,-71.339284491,41.7106997652
828741,-78.78521078770001,33.8640901395
1350465,-79.7596533541,32.7856067752
1310604,-68.28221269859999,44.1516921048
1075263,-70.9549851332,42.41619142030001
574178,-86.70432109999999,30.37547939
656025,-82.9341242366,28.1559844066
718743,-86.1638541912,24.5978793285
135209,-89.584109,30.428967000000004
624200,-90.39874191450001,29.1084740838
1301741,-80.71361740420001,32.1481668097
1197424,-79.4673952877,33.116678286799996
976829,-80.0499497265,32.875037342199995
976269,-71.34108262730001,41.9149718779
356815,-87.56602152,30.480728650000003
1400862,-77.12381052069999,34.6513795412
720656,-80.64503122,25.68169975
146685,-94.0704269713,30.112663171799998
1529974,-76.44442526520001,34.541060559499996
12186,-90.059454,29.943465000000003
502835,-87.60528415,30.34339364
376827,-97.4009469982,26.9324573824
1322257,-69.4374794671,43.7802929357
1798249,-92.674302,30.561734
50679,-91.703041,30.235966
1808192,-92.650317,30.220911
1250477,-80.436651872,32.4158510674
1320635,-80.07294157,26.88134407
892847,-80.204813475,32.85157544780001
523646,-87.79035579,30.28877725
954986,-70.5119814084,11.2859311146
267050,-97.4418629331,26.0319291263
470523,-90.70908399999999,29.512563000000004
1196949,-76.17411067649999,35.765550505300006
1664471,-76.6460492287,37.4212151525
1216170,-70.2493452744,41.7521387889
1086432,-72.7435309133,40.9700373436
599928,-81.61500621,26.15431079
219564,-97.32022705760001,27.8178952414
1310250,-75.3058439494,39.1831404411
927193,-81.0371263732,32.1108093087
213187,-94.1091400209,29.907244950000006
599318,-86.75745112989999,30.296663986100008
1246524,-70.6424761294,17.877561628
1268825,-79.0121527842,33.6620272231
1031181,-81.53524815990002,30.7853657279
768154,-81.37828428569999,31.882447845600005
407068,-93.64667500000002,29.931767000000004
1048779,-81.45085943640001,29.9545895571
1217235,-79.3872021121,33.155838172399996
1044675,-80.46375065,27.3791778
896572,-76.4307541882,35.6562291894
1741819,-76.0421384097,38.096757662899996
848841,-80.1304873644,32.9325276826
1724642,-76.27176068600001,38.6375990221
1177320,-79.9603733641,32.7806417304
739120,-81.7615966798,30.0719871179
712843,-80.70264057,25.61317142
347716,-95.0405096026,29.249383715700002
715200,-87.48854371700001,19.425958428199998
1789948,-91.846228,30.100772
1663275,-76.3339263106,39.153139353600004
1536804,-73.9210759344,40.1948250644
395598,-88.15106446290001,30.4122252152
1678098,-75.8000170495,38.6331646283
965246,-80.5437095689,14.555651041900001
142576,-96.6457928823,28.6449000037
365995,-82.36870984,27.656960030000004
206337,-96.0682127279,28.856183614100004
1038594,-80.24892692,25.8447922
1800163,-92.49919399999999,30.481818
782515,-76.5991391704,35.6021375643
1120982,-80.64475887,28.07511381
1532303,-67.57497808229999,26.924372304600002
577852,-87.38622288,30.306138380000004
670858,-81.78902973,26.12777646
1380926,-80.111901818,27.174324110900002
1432663,-75.05552199520001,39.1984595805
1707690,-75.926040878,37.5371593663
698779,-73.44662,40.89611
670920,-81.6946147,25.94374959
1416310,-77.10186,34.64119
1139761,-81.355685599,29.7032706404
162350,-89.22813000000001,30.485546999999997
410402,-84.92932039,29.83090681
1038261,-80.27770297,25.530877399999998
1641587,-76.5334704899,36.9359284255
1570189,-75.3974666157,37.9839259644
96749,-94.14791511770001,30.392676537699998
853522,-80.5646023604,32.6972802185
1222996,-75.4346728907,39.5018447072
1268514,-76.7259373162,36.1324827278
179745,-89.455619,30.462138
1188127,-61.447757642000006,16.9241862532
1279743,-72.1323021898,41.1157983167
231635,-95.652413489,29.0326329619
53991,-90.943618,30.01196
476396,-95.50266569889999,28.8200726753
50295,-91.563255,30.211520000000004
269782,-96.1009525411,28.713538766600003
1561201,-75.9906569181,36.3057917632
210547,-93.58994799999999,30.334156
282378,-94.36052340139999,29.731718526799998
42410,-90.742857,30.204847000000004
279550,-97.04954824209999,28.076378761999997
1501363,-70.6311577195,41.0060117436
77501,-90.837058,29.857054999999995
1500613,-73.3746314416,40.614610616
1365766,-76.40767059320001,34.9188882226
1616205,-77.1070023615,38.1744367247
1324074,-79.59682461850001,32.9636940849
1071835,-81.2098851573,29.342456026599997
721173,-80.65237774,25.68704029
1100568,-78.0616527645,34.1482230943
684628,-81.25447194,25.81597349
984660,-80.47356011,25.12175622
1391211,-70.82392125140001,41.3644565062
160861,-93.298998,30.434108000000002
418090,-87.0420757,30.50184109
360619,-97.37554,26.67268
1732654,-76.1112152597,38.4576060764
932257,-81.028346811,32.0950435942
924461,-77.46531803170001,23.2240492627
1573414,-76.4616650209,36.5066843354
332158,-96.5766676609,28.3721944779
1532951,-73.829823377,40.3357757944
817280,-76.8864808343,36.5431057774
700007,-80.90260577,25.55042929
82648,-94.82533710950001,30.1529619159
948316,-80.98627716,28.71424502
11090,-90.879085,30.142554999999998
10702,-91.768374,30.819087
1801933,-92.59562700000001,30.574645000000004
441976,-82.5711962,28.90141223
1063416,-70.8740486303,42.6640494245
1509272,-76.3277017531,36.3233457903
828016,-82.1013307241,15.6944120781
1241541,-69.0803008291,43.9652085861
1412539,-76.9366095268,34.700006086100004
568039,-82.70138613,27.968726250000003
218842,-93.68948718200001,30.2826377634
1015427,-81.4725419225,29.8362625367
362650,-91.190288,29.630204
949447,-80.60706163,27.53605666
25925,-90.61304200000001,30.052026
1005990,-80.34971994,27.02002402
1075404,-71.3882502482,41.671234696300004
895171,-80.62465479,27.393012300000002
1095400,-80.7578732181,32.2842872415
1744894,-76.0826950472,38.1710384568
921232,-76.9018214934,35.0704880069
1662033,-75.9314165559,37.2718749942
1160228,-80.19988726,25.42433686
964303,-80.48208759,25.15371545
298405,-97.4290664576,26.647836205300003
1251247,-81.08722,29.351999999999997
1507881,-71.4757766413,22.757669892
484028,-91.395635,29.515942
1180028,-80.23593336250002,25.277444638899997
833987,-81.2359040138,28.895694005800003
1289559,-81.0405848659,31.745852359000004
813337,-72.8931780788,41.3143560843
543927,-92.4354664621,20.1464986688
698377,-81.25263617,25.98008562
1115525,-80.15424554,26.60230498
1505413,-63.6569093135,30.310123389100003
215316,-82.24444619,27.85952921
1429860,-77.4198926021,37.236045374
673081,-81.31352301,25.95604927
1120817,-80.9389280797,28.9863321861
577548,-97.4514842033,24.5719038941
604840,-88.70825760160002,29.693898782700003
60867,-91.299387,30.366795
1447641,-77.93695531510001,33.866830818800004
1051410,-72.7771255344,40.977366567800004
309417,-97.40803486980002,26.631815970199998
947977,-81.5218883581,29.944864214100004
1215386,-68.1058252607,44.3672077069
845795,-81.0326482768,32.2406056709
1776458,-91.144498,30.343945
1156730,-70.7546029434,41.657717553000005
1718925,-75.8168003829,38.0092567716
580474,-90.306676,29.292418000000005
462905,-95.98638867209999,28.588079797800003
334560,-92.696878,30.057929000000005
551768,-88.58884161729999,30.222969403
112258,-91.304505,29.941405
1808770,-92.466425,30.403941000000003
685201,-76.8543363946,35.426009454
1092204,-74.056048256,40.8027034814
388333,-89.2926,30.020262
172986,-89.28712800000001,30.436659000000002
1257534,-80.8829297148,31.9748022782
1465619,-74.1750326087,39.9713807267
350082,-89.47215,29.999988
206356,-96.13240378620002,28.7951106327
357679,-84.49530017000002,30.08167115
829361,-81.7306262239,31.028239656699995
858286,-80.99936074909999,32.2758624586
726222,-85.1722654004,15.975435383199999
1357155,-77.73172352579999,25.1656662765
394791,-96.436554982,28.3875942471
800204,-81.63336723649999,31.339047611500007
937733,-81.3561761144,29.248675535500002
1364298,-75.5615373913,39.6213000272
458029,-96.886352413,28.0175218171
510212,-94.7519242871,29.260446393899997
956288,-76.44029428080002,35.7611075455
1200224,-80.11965449,26.1928261
285345,-89.755746,29.850033
369822,-82.49680832,27.99580042
705968,-73.4690815483,40.9828882749
554664,-92.996329,29.700527
126449,-97.53529638399999,27.884503513600002
140188,-94.2609596936,30.1018084348
1347906,-70.53934100000001,19.757194000000002
1748342,-76.18342020520001,38.2423729843
398819,-97.38554183120002,26.9449907435
1565708,-76.3756667041,34.145804815700004
1082794,-81.4975825213,30.864737330100002
616434,-88.5290223909,29.855018941300003
1145943,-81.16889294090001,31.6601609084
900775,-73.7487367862,40.8679707624
378846,-82.45795108000002,27.80593045
1734248,-76.2189071017,37.61354543000001
1682984,-76.73034191200001,37.8340137731
1656800,-76.240893157,36.9099891068
1046972,-79.3967267845,33.3688997549
1560381,-75.15289880569999,38.3205074429
694365,-81.50637347310001,25.7740798912
1255438,-75.541642012,39.4040639278
1042959,-81.1123723512,29.133704756
386048,-96.6355962917,28.2844716986
1257918,-81.25238335950002,29.7202017831
1476563,-75.8732863859,35.177808025
175335,-89.782624,29.575335
1400844,-77.1111857755,34.656825377
1625356,-76.2848656204,36.757743862
471875,-96.4636806693,28.2958658373
251054,-88.73761300000002,30.562515000000005
1608385,-76.2493884159,36.6870309343
1796632,-93.109821,30.360231
574496,-88.3135355559,30.258928851500002
1562985,-75.9241488965,34.6981713179
1154571,-72.2649888625,18.1492613247
1754902,-76.5055414915,38.1633617284
786188,-78.2432162688,34.31015821770001
383916,-89.281977,30.026540999999998
1643798,-75.9764679601,36.8553041939
787155,-81.210487,28.83331831
540118,-92.1426730326,20.8941126503
191088,-95.30697315540002,29.3292929918
1478089,-75.20716748810001,38.8539589018
628536,-82.12599421,26.6887131
429691,-91.030089,29.567320000000002
187109,-91.158252,29.857978000000006
1591398,-75.2333916467,38.0272819168
411527,-93.93979636190001,29.7423628318
1689222,-76.3033116584,38.9066094993
1122258,-66.517520014,12.1316553841
574521,-88.2143865835,30.2485186939
1226607,-80.09273889,26.42077515
1237046,-77.4025824572,34.6736614638
1017957,-72.7738231814,41.131282207199995
499834,-83.58980488,29.830607760000003
1462866,-62.35105630250001,43.19442041210001
377818,-97.4607566024,25.893254173200003
476362,-95.3675589316,28.8771693749
546181,-89.424762,29.318498000000005
41848,-91.400918,30.578561999999998
1578323,-76.2514924256,36.5262036406
384715,-94.0171348044,29.750298158499998
243272,-97.1878801215,27.9658848058
534693,-92.29275799999999,29.593154
1268422,-75.453392744,39.5453527643
1511614,-70.6865049756,40.9334308339
744956,-87.2206145966,17.4899827404
1244609,-80.9892108586,29.1597905875
556034,-91.2769317172,21.2476575745
1445908,-73.5694126196,40.662113644899996
1473512,-75.977685978,35.1214548962
923229,-77.40440976229999,23.7381531798
461868,-91.82879100000001,29.705983
1061183,-79.3393276181,23.7072030128
1580170,-75.093552467,38.3127932334
790766,-81.68462235770001,29.599264604400002
274945,-89.63439699999999,30.074331
1002590,-76.7747750858,36.4245071187
490868,-82.92086284,29.2617679
354993,-92.228531,29.929919
7452,-91.721017,30.973289000000005
646822,-82.49545293,27.203828
47804,-90.657862,30.190271000000006
1374179,-79.1946383232,33.2588882335
1153647,-80.19111024,25.48550719
665085,-80.91341516,25.45710519
759262,-81.5935504778,31.402781122099995
360693,-97.2672106936,25.983343739899997
396443,-83.67378473,30.023094780000005
562551,-93.5645376607,29.6101972746
1119458,-80.4491788236,32.5179533584
992972,-80.48962784359999,32.582517847
1669396,-76.597064139,39.0644560957
188390,-95.10248516899999,29.428586020999997
1799786,-92.413045,30.550423
178328,-94.5232059048,29.814756275800004
913230,-80.87535043,28.20326601
743492,-81.6176695575,31.437880898700005
297386,-97.46533610440001,27.2751577482
64072,-90.872816,29.957984000000003
726547,-77.1158081919,35.9689300232
298023,-96.34876219510001,28.563370739899998
1317212,-71.2975790226,41.4792031671
1174599,-65.2946101923,18.2134576112
1628715,-75.9354606333,36.7355671811
971379,-76.6307827186,35.8307910733
1436779,-69.9395569009,41.2980887689
923647,-80.44812234,23.0765033597
208308,-94.8727326569,29.566308488600008
728898,-79.45458725399999,33.8353943238
1029954,-79.2067182806,33.6176701049
587283,-92.6237284116,29.498586274
464903,-83.94112752000002,30.07540627
1128477,-76.0974015214,18.309081777
31252,-90.766067,30.077057000000003
1053973,-81.0339114008,31.999838649200004
597216,-82.06631725,26.68330794
294037,-97.46457123729999,26.874662871199998
1187423,-72.5218441576,18.583488051
1339511,-75.92992540510001,35.6281206098
570516,-86.47158971,30.37161714
1233286,-80.23402361,27.17494686
34862,-90.782861,30.447588
881530,-80.43266990000001,26.88062806
1757184,-76.6886507438,38.2756137928
1589237,-75.3259149413,37.9623972712
54351,-90.93516,30.013555
1310818,-69.2620488625,43.7947067277
296810,-93.8494204024,30.0428833985
528793,-83.03390795,29.23457807
1359109,-70.1400421431,41.41628870350001
1808180,-92.54619100000001,30.264774
938927,-80.5595143653,25.0802195946
254436,-82.94993599,29.76632454
1357172,-77.8341930877,25.535707219200006
1691367,-76.060026767,37.2904221076
331616,-97.42879135049999,26.8144463246
1432506,-73.7428722355,40.65257248900001
1303059,-80.04274502,26.67712021
194512,-91.078574,29.850888
1458377,-78.67584260470001,27.2125908463
275206,-93.251701,30.2454
969414,-80.29502608,25.79861031
922682,-81.5556522107,29.868374225100002
1524322,-75.6427188396,35.669002133
1600510,-76.2905914779,36.6392597004
1332125,-75.6420865605,21.3403535518
1311033,-70.5656728655,42.5158412556
1720014,-76.273265982,38.686122021399996
1177609,-76.74504755939999,34.8834008948
1361131,-76.04554627899999,35.235817618
674910,-73.9801171346,41.3411617468
400214,-88.636138,30.42383
1670915,-76.4073904013,39.098590305
909876,-78.4700498511,17.4887474253
467371,-96.15629278770001,28.509864323000002
1649403,-75.91657474659999,36.9149977836
1623901,-76.5822634646,36.8048020947
119343,-95.17323469809999,29.5693611354
1441490,-75.95312899609999,35.1837091558
96599,-91.34239000000001,30.001532
114740,-97.78641226299999,27.3049323973
338479,-93.22679000000001,30.147612
275248,-92.722541,30.155399
732884,-86.2784492355,21.8925846552
837272,-81.5728979485,31.3137510842
365358,-88.935123,30.427137
685435,-80.95119641,25.29932664
1283719,-81.3787276243,30.338709386599998
55192,-91.413173,30.427943
1131498,-79.80839861449999,32.91129456860001
167286,-94.5758619093,29.816497458699995
281923,-89.58098199999999,30.106271999999997
836156,-68.80439227800001,44.472713027
1754895,-76.4774257771,38.1873600194
479258,-89.371439,29.622594
653207,-82.7712252,27.689231410000005
38839,-90.763948,30.164064
324021,-95.88932701520001,28.7567324135
